N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
500.000000,0.000085,0.000656,0.000098,0.000092,0.000881,0.000104,0.000377,0.000363,0.000409,0.000119,0.000631,0.000158,0.000037,0.000009,0.000007,0.000009,0.000017,0.000006,0.000002,0.000145,0.000001,0.000092
1000.000000,0.000172,0.002551,0.000279,0.000240,0.003879,0.000286,0.000825,0.000746,0.000686,0.000243,0.002876,0.000330,0.000071,0.000017,0.000015,0.000018,0.000053,0.000011,0.000003,0.001100,0.000002,0.000624
1500.000000,0.000290,0.005823,0.000352,0.000329,0.008741,0.000418,0.000984,0.001112,0.001042,0.000424,0.006605,0.000535,0.000118,0.000025,0.000023,0.000025,0.000114,0.000017,0.000004,0.002882,0.000004,0.001790
2000.000000,0.000493,0.009777,0.000462,0.000463,0.015964,0.000648,0.001339,0.001353,0.001281,0.000552,0.012532,0.000792,0.000259,0.000039,0.000034,0.000035,0.000254,0.000037,0.000005,0.005559,0.000006,0.003373
2500.000000,0.000585,0.016365,0.000582,0.000619,0.025240,0.000775,0.001915,0.001425,0.001639,0.000718,0.025418,0.001042,0.000321,0.000044,0.000056,0.000045,0.000309,0.000028,0.000007,0.008833,0.000007,0.005642
3000.000000,0.000749,0.024152,0.000707,0.000710,0.038214,0.001001,0.002184,0.002917,0.002700,0.002219,0.040274,0.001257,0.000429,0.000054,0.000043,0.000052,0.000427,0.000033,0.000008,0.027526,0.000008,0.008648
3500.000000,0.000900,0.035019,0.000838,0.000854,0.066803,0.001239,0.004362,0.002666,0.002337,0.001205,0.046779,0.001751,0.000577,0.000065,0.000052,0.000063,0.000583,0.000038,0.000010,0.018857,0.000011,0.012777
4000.000000,0.001130,0.044366,0.000953,0.001004,0.073657,0.001477,0.003938,0.003476,0.002645,0.001386,0.076788,0.001853,0.000838,0.000078,0.000072,0.000204,0.002102,0.000121,0.000027,0.034249,0.000011,0.031271
4500.000000,0.001340,0.058536,0.001089,0.001121,0.102962,0.001677,0.003367,0.004513,0.003535,0.001703,0.107903,0.002110,0.001202,0.000090,0.000076,0.000101,0.001079,0.000072,0.000012,0.042408,0.000011,0.028796
5000.000000,0.001543,0.087641,0.001287,0.001382,0.135083,0.001892,0.004001,0.004002,0.003487,0.001974,0.125695,0.002354,0.001606,0.000102,0.000155,0.000193,0.003479,0.000145,0.000027,0.054075,0.000014,0.066761
5500.000000,0.004539,0.108936,0.001375,0.001431,0.159270,0.002222,0.005435,0.004579,0.003475,0.002361,0.149065,0.006353,0.005761,0.000322,0.000103,0.000247,0.005489,0.000171,0.000036,0.074992,0.000014,0.072696
6000.000000,0.005382,0.117489,0.001493,0.001566,0.176276,0.002386,0.005357,0.004697,0.004473,0.002727,0.165012,0.004836,0.003010,0.000127,0.000110,0.000121,0.003778,0.000123,0.000015,0.101046,0.000016,0.074773
6500.000000,0.002504,0.125781,0.001660,0.001758,0.220592,0.002651,0.006462,0.005233,0.004654,0.007176,0.205838,0.003272,0.003549,0.000131,0.000062,0.000133,0.003618,0.000147,0.000017,0.124630,0.000016,0.095216
7000.000000,0.007080,0.176657,0.001765,0.001850,0.276920,0.002914,0.005181,0.005020,0.004935,0.008423,0.242008,0.003586,0.004253,0.000140,0.000064,0.000143,0.004284,0.000103,0.000017,0.150566,0.000016,0.111480
7500.000000,0.008194,0.185964,0.001961,0.002061,0.309893,0.003706,0.007914,0.005773,0.005022,0.004032,0.294411,0.003885,0.005127,0.000150,0.000064,0.000183,0.005128,0.000105,0.000019,0.218846,0.000016,0.119566
8000.000000,0.009155,0.206166,0.002078,0.002215,0.318726,0.008513,0.005768,0.005196,0.005160,0.004419,0.298407,0.004151,0.005961,0.000162,0.000074,0.000165,0.005938,0.000104,0.000021,0.220459,0.000016,0.161435
8500.000000,0.004044,0.248570,0.002254,0.002352,0.373603,0.003689,0.005969,0.006363,0.005542,0.011944,0.365852,0.004536,0.006906,0.000173,0.000260,0.000470,0.015965,0.000645,0.000166,0.279002,0.000016,0.193004
9000.000000,0.011812,0.273766,0.002414,0.002489,0.461828,0.003956,0.007128,0.005928,0.005493,0.005520,0.417343,0.004743,0.018627,0.000642,0.000109,0.000298,0.008082,0.000249,0.000025,0.323936,0.000038,0.255529
9500.000000,0.005162,0.291653,0.002619,0.002669,0.535463,0.004192,0.007707,0.007210,0.006722,0.006702,0.489367,0.005114,0.009059,0.000387,0.000104,0.000196,0.008986,0.000246,0.000024,0.373498,0.000016,0.286720
9999.000000,0.012852,0.349639,0.002810,0.002798,0.566000,0.004394,0.006435,0.007320,0.006924,0.006662,0.536865,0.005512,0.009912,0.000216,0.000094,0.000208,0.010002,0.000253,0.000026,0.421955,0.000016,0.348494
